State,LGA,Ward,PU-Code,PU-Name,Full Address,Latitude,Longitude,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-084,OPEN SPACE BEHIND FEDERAL SCHOOL OF STATISTICS,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-084 OPEN SPACE BEHIND FEDERAL SCHOOL OF STATISTICS,7.4751411,3.9041004,99,427,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663670/result_85272_1677504369_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-085,"OPEN SPACE ABA ALFA, OFF U.I. - OJOO ROAD","OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-085 OPEN SPACE ABA ALFA, OFF U.I. - OJOO ROAD",7.4596625,3.9131736,12,26,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,9,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663671/result_85273_1677504550_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-086,OPEN SPACE FIJABI,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-086 OPEN SPACE FIJABI,7.4822737,3.9105102,24,84,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,5,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663672/result_85274_1677504586_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-087,OPEN SPACE ADEBAYO FALETI JUNCTION,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-087 OPEN SPACE ADEBAYO FALETI JUNCTION,7.4751217,3.8960811,12,28,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,5,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663673/result_85275_1677504706_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-089,OPEN SPACE SAFORI KAZEEM ADIGUN STREET,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-089 OPEN SPACE SAFORI KAZEEM ADIGUN STREET,7.4568231,3.9083645,91,404,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,58,17,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663675/result_85277_1677503475_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-090,OPEN SPACE AJONTORO BESIDE IKE OLUWA MOSQUE,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-090 OPEN SPACE AJONTORO BESIDE IKE OLUWA MOSQUE,7.4652282,3.9111267,3,6,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,1,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663676/result_85278_1677503619_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-091,"OPEN SPACE OKE-OROGUN, ORI OLOWO","OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-091 OPEN SPACE OKE-OROGUN, ORI OLOWO",7.452808,3.9183079,46,75,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,40,2,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663677/result_85279_1677503750_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-092,"COMMUNITY PRIMARY SCHOOL,LAGBE","OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-092 COMMUNITY PRIMARY SCHOOL,LAGBE",7.4902467,3.932145,159,318,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,96,43,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663678/result_85280_1677503892_thumb.jpg
OYO,AKINYELE,OLODE/AMOSUN/ONIDUNDU,30-02-04-007,"BESIDE COOPERATIVE BUILDING, OLORUNTEDO","OYO AKINYELE OLODE/AMOSUN/ONIDUNDU 30-02-04-007 BESIDE COOPERATIVE BUILDING, OLORUNTEDO",7.6531562,3.9419415,165,648,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,87,7,30,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663679/result_85090_1677490831_thumb.jpg
OYO,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,30-02-11-007,OPEN SPACE OPP. AAWAL OIL,OYO AKINYELE OLORISA-OKO/OKEGBEMI/MELE 30-02-11-007 OPEN SPACE OPP. AAWAL OIL,7.5565823,3.8502617,206,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,115,26,28,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663680/result_85317_1677491403_thumb.jpg
OYO,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,30-02-11-008,OPEN SPACE OLORISA-OKO JUNCTION,OYO AKINYELE OLORISA-OKO/OKEGBEMI/MELE 30-02-11-008 OPEN SPACE OLORISA-OKO JUNCTION,7.5629934,3.8897149,270,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663681/result_85318_1677491523_thumb.jpg
OYO,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,30-02-11-009,OPEN SPACE IDI-IROKO VILLAGE,OYO AKINYELE OLORISA-OKO/OKEGBEMI/MELE 30-02-11-009 OPEN SPACE IDI-IROKO VILLAGE,7.5565823,3.8502617,47,62,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,21,0,16,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663682/result_85319_1677491883_thumb.jpg
OYO,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,30-02-11-010,OPEN SPACE MOLARERE,OYO AKINYELE OLORISA-OKO/OKEGBEMI/MELE 30-02-11-010 OPEN SPACE MOLARERE,7.5494985,3.8871686,209,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663683/result_85320_1677492263_thumb.jpg
OYO,ATIBA,AGUNPOPO III,30-03-07-019,"OPEN SPACE, IBA SAMU JUNCTION","OYO ATIBA AGUNPOPO III 30-03-07-019 OPEN SPACE, IBA SAMU JUNCTION",7.8563647,3.9546877,150,371,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,47,0,18,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24749/pu/167661/167661-1677469911.pdf
OYO,ATIBA,ASHIPA I,30-03-08-010,OPEN SPACE LAAGE COMPOUND.,OYO ATIBA ASHIPA I 30-03-08-010 OPEN SPACE LAAGE COMPOUND.,7.8613836,3.9260131,207,622,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,51,0,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/08/pu/009/009-1677425227.pdf
OYO,ATIBA,ASHIPA I,30-03-09-017,OPEN SPACE AMUKI JUNCTION,OYO ATIBA ASHIPA I 30-03-09-017 OPEN SPACE AMUKI JUNCTION,7.8613836,3.9260131,132,267,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,50,5,52,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24750/pu/167671/167671-1677460262.pdf
OYO,ATIBA,ASHIPA I,30-03-09-018,OPEN SPACE AMUKI JUNCTION,OYO ATIBA ASHIPA I 30-03-09-018 OPEN SPACE AMUKI JUNCTION,7.8613836,3.9260131,132,267,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,35,0,11,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24750/pu/167671/167671-1677460262.pdf
OYO,ATIBA,ASHIPA II,30-03-09-020,OPEN SPACE OPPOSITE TA'AWUNNU,OYO ATIBA ASHIPA II 30-03-09-020 OPEN SPACE OPPOSITE TA'AWUNNU,7.9079426,3.9572374,146,425,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,24,0,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/167674/167674-1677473495.pdf
OYO,ATIBA,ASHIPA II,30-03-09-022,OPEN SPACE OPPOSITE TA'AWUNNU,OYO ATIBA ASHIPA II 30-03-09-022 OPEN SPACE OPPOSITE TA'AWUNNU,7.9079426,3.9572374,146,425,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,39,2,28,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/167674/167674-1677473495.pdf
OYO,ATIBA,ASHIPA II,30-03-09-023,OPEN SPACE OPPOSITE TA'AWUNNU,OYO ATIBA ASHIPA II 30-03-09-023 OPEN SPACE OPPOSITE TA'AWUNNU,7.9079426,3.9572374,146,425,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,56,23,33,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/167674/167674-1677473495.pdf
OYO,ATIBA,ASHIPA II,30-03-09-027,OPEN SPACE OKU COMPOUND,OYO ATIBA ASHIPA II 30-03-09-027 OPEN SPACE OKU COMPOUND,7.9079426,3.9572374,107,445,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,77,8,13,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/167681/167681-1677461462.pdf
OYO,ATIBA,ASHIPA II,30-03-09-029,INSIDE ORANYAN GRAMMAR SCHOOL.,OYO ATIBA ASHIPA II 30-03-09-029 INSIDE ORANYAN GRAMMAR SCHOOL.,7.8736323,3.940841,169,614,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/167683/167683-1677467513.pdf
OYO,ATIBA,ASHIPA II,30-03-09-030,INSIDE ORANYAN GRAMMAR SCHOOL.,OYO ATIBA ASHIPA II 30-03-09-030 INSIDE ORANYAN GRAMMAR SCHOOL.,7.8736323,3.940841,169,614,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,30,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/167683/167683-1677467513.pdf
OYO,ATIBA,ASHIPA II,30-03-09-031,INSIDE ORANYAN GRAMMAR SCHOOL.,OYO ATIBA ASHIPA II 30-03-09-031 INSIDE ORANYAN GRAMMAR SCHOOL.,7.8736323,3.940841,169,614,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/167683/167683-1677467513.pdf
OYO,ATIBA,ASHIPA II,30-03-09-034,OPEN SPACE GBELEPAWO,OYO ATIBA ASHIPA II 30-03-09-034 OPEN SPACE GBELEPAWO,7.9079426,3.9572374,216,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,86,43,20,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/167688/167688-1677471797.pdf
OYO,ATIBA,ASHIPA III,30-03-04-012,OPEN SPACE ALAWO VILLAGE,OYO ATIBA ASHIPA III 30-03-04-012 OPEN SPACE ALAWO VILLAGE,8.0138864,3.8588497,16,35,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,38,0,8,0,https://docs.inecelectionresults.net/elections/1292/1677448016-167692.pdf
OYO,ATIBA,OKE-AFIN II,30-03-02-011,OPEN SPACE OLOKUNMIMON,OYO ATIBA OKE-AFIN II 30-03-02-011 OPEN SPACE OLOKUNMIMON,7.8568737,3.9365253,106,226,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,138,122,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24744/pu/167637/167637-1677474830.pdf
OYO,ATISBO,OKE-AFIN II,30-04-06-013,"OPEN SPACE, OSI-EFA COMPOUND.","OYO ATISBO OKE-AFIN II 30-04-06-013 OPEN SPACE, OSI-EFA COMPOUND.",7.8568737,3.9365253,80,163,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,10,17,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24744/pu/167638/167638-1677466869.pdf
OYO,EGBEDA,EGBEDA,30-05-09-007,COMMUNITY HEALTH CENTRE KOROBOTO,OYO EGBEDA EGBEDA 30-05-09-007 COMMUNITY HEALTH CENTRE KOROBOTO,7.3607189,4.0335851,146,584,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663746/result_85827_1677573787_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-008,OPEN SPACE BESIDE BLOCK INDUSTRY KOROBOTO,OYO EGBEDA EGBEDA 30-05-09-008 OPEN SPACE BESIDE BLOCK INDUSTRY KOROBOTO,7.3607189,4.0335851,96,184,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,53,13,18,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663747/result_85828_1677575317_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-010,OPEN SPACE KAJOREPO COMMUNITY HEALTH CENTRE OGUNGBADE,OYO EGBEDA EGBEDA 30-05-09-010 OPEN SPACE KAJOREPO COMMUNITY HEALTH CENTRE OGUNGBADE,7.3854512,4.0068075,296,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,136,78,49,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663749/result_85830_1677574868_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-012,OPEN SPACE KAJOREPO COMMUNITY HEALTH CENTRE OGUNGBADE,OYO EGBEDA EGBEDA 30-05-09-012 OPEN SPACE KAJOREPO COMMUNITY HEALTH CENTRE OGUNGBADE,7.3854512,4.0068075,296,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663749/result_85830_1677574868_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-013,"INFRONT OF MAST,(ROYAL ESTATE)AMERO VILLAGE","OYO EGBEDA EGBEDA 30-05-09-013 INFRONT OF MAST,(ROYAL ESTATE)AMERO VILLAGE",7.3623308,4.0650739,141,229,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,68,28,28,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663752/result_85833_1677573467_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-014,OPEN SPACE NEAR KULODI ESTATE GATE KULODI VILLAGE,OYO EGBEDA EGBEDA 30-05-09-014 OPEN SPACE NEAR KULODI ESTATE GATE KULODI VILLAGE,7.3623308,4.0650739,154,279,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,84,44,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663753/result_85834_1677575172_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-015,OPEN SPACE BEHIND COMMUNITY HEALTH CENTRE MASOPA VILLAGE,OYO EGBEDA EGBEDA 30-05-09-015 OPEN SPACE BEHIND COMMUNITY HEALTH CENTRE MASOPA VILLAGE,7.360791,4.0252193,236,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,135,45,28,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663754/result_85835_1677573715_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-016,OPEN SPACE ARABA VILLAGE BESIDE MTN MAST,OYO EGBEDA EGBEDA 30-05-09-016 OPEN SPACE ARABA VILLAGE BESIDE MTN MAST,6.5915737,3.2910616,351,666,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,222,74,27,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663755/result_85836_1677576053_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-017,COMMUNITY PRY. SCHOOL ADEWOLU,OYO EGBEDA EGBEDA 30-05-09-017 COMMUNITY PRY. SCHOOL ADEWOLU,7.3734862,4.024564,350,806,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,174,79,29,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663756/result_85837_1677573088_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-018,AJODA COMMUNITY HALL OLUWO,OYO EGBEDA EGBEDA 30-05-09-018 AJODA COMMUNITY HALL OLUWO,7.3830771,4.0063422,164,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,72,55,22,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663757/result_85838_1677586068_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-019,OPEN SPACE ONISADE VILLAGE,OYO EGBEDA EGBEDA 30-05-09-019 OPEN SPACE ONISADE VILLAGE,7.3899007,4.0347422,106,197,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,49,0,33,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663758/result_85839_1677574139_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-020,OPEN SPACE JENRADE VILLAGE (BESIDE TRANSFORMER),OYO EGBEDA EGBEDA 30-05-09-020 OPEN SPACE JENRADE VILLAGE (BESIDE TRANSFORMER),7.3623308,4.0650739,221,556,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,45,72,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663759/result_85840_1677573197_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-022,ST JOHN PRY SCHL.OLUWO,OYO EGBEDA EGBEDA 30-05-09-022 ST JOHN PRY SCHL.OLUWO,,,204,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,50,32,53,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663760/result_85841_1677577355_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-023,MOLEKE VILLAGE (OPP TRANSFORMER),OYO EGBEDA EGBEDA 30-05-09-023 MOLEKE VILLAGE (OPP TRANSFORMER),7.3795963,3.9674675,256,453,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,123,70,27,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663762/result_85843_1677574003_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-024,ST PAUL PRIMARY SCHOOL EGBEDA,OYO EGBEDA EGBEDA 30-05-09-024 ST PAUL PRIMARY SCHOOL EGBEDA,7.3752082,4.0544136,180,440,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,87,41,39,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663763/result_85844_1677575610_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-025,EGBEDA COMMUNITY CENTRE (OPEN SPACE),OYO EGBEDA EGBEDA 30-05-09-025 EGBEDA COMMUNITY CENTRE (OPEN SPACE),7.3623308,4.0650739,59,161,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,22,11,20,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663764/result_85845_1677623353_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-026,"OPEN SPACE BESIDE TRANFORMER, BOLORUNDURO JUNCTION, IYANA AJIA.","OYO EGBEDA EGBEDA 30-05-09-026 OPEN SPACE BESIDE TRANFORMER, BOLORUNDURO JUNCTION, IYANA AJIA.",7.3706486,4.0520328,219,434,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,129,42,26,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663765/result_85846_1677574529_thumb.jpg
OYO,EGBEDA,EGBEDA,30-05-09-027,IFESOWAPO COOPERATIVE HALL EGBEDA,OYO EGBEDA EGBEDA 30-05-09-027 IFESOWAPO COOPERATIVE HALL EGBEDA,6.5915737,3.2910616,102,674,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,53,14,22,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663766/result_85847_1677577459_thumb.jpg
OYO,EGBEDA,ERUNMU,30-05-01-020,OPENSPACE BESIDE PROMISE OF GOD MATERNITY,OYO EGBEDA ERUNMU 30-05-01-020 OPENSPACE BESIDE PROMISE OF GOD MATERNITY,7.4499629,4.067629,25,61,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,15,1,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663767/result_85666_1677766899_thumb.jpg
OYO,EGBEDA,ERUNMU,30-05-10-017,OPENSPACE BESIDE PROMISE OF GOD MATERNITY,OYO EGBEDA ERUNMU 30-05-10-017 OPENSPACE BESIDE PROMISE OF GOD MATERNITY,7.4499629,4.067629,25,61,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,104,54,16,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663767/result_85666_1677766899_thumb.jpg
OYO,EGBEDA,OLODE/ALAKIA,30-05-10-020,OPEN SPACE IYANA BLOCK ADEGBAYI,OYO EGBEDA OLODE/ALAKIA 30-05-10-020 OPEN SPACE IYANA BLOCK ADEGBAYI,7.3866006,3.9840959,157,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,71,44,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663771/result_85867_1677629547_thumb.jpg
OYO,EGBEDA,OLODE/ALAKIA,30-05-10-021,OPEN SPACE IYANA BLOCK ADEGBAYI,OYO EGBEDA OLODE/ALAKIA 30-05-10-021 OPEN SPACE IYANA BLOCK ADEGBAYI,7.3866006,3.9840959,157,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,22,13,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663771/result_85867_1677629547_thumb.jpg
OYO,EGBEDA,OLODE/ALAKIA,30-05-10-023,OPEN SPACE OPP. SOT&WEBER EVENT CENTRE AIRPORT ALABIDUN JUNCTION,OYO EGBEDA OLODE/ALAKIA 30-05-10-023 OPEN SPACE OPP. SOT&WEBER EVENT CENTRE AIRPORT ALABIDUN JUNCTION,7.3880513,3.9776389,393,700,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,170,87,35,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663774/result_85870_1677652966_thumb.jpg
OYO,EGBEDA,OLODE/ALAKIA,30-05-10-024,OPEN SPACE BESIDE TRANSFORMER ARAPASOWU,OYO EGBEDA OLODE/ALAKIA 30-05-10-024 OPEN SPACE BESIDE TRANSFORMER ARAPASOWU,7.3880513,3.9776389,166,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,33,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663775/result_85871_1677652745_thumb.jpg
OYO,EGBEDA,OLODE/ALAKIA,30-05-10-027,OPEN SPACE INFRONT OF FIRST LINE GAS AIRPORT JUNCTION,OYO EGBEDA OLODE/ALAKIA 30-05-10-027 OPEN SPACE INFRONT OF FIRST LINE GAS AIRPORT JUNCTION,7.391457,3.9713223,70,146,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3738/ward/24772/pu/167787/167787-1677575465.pdf
OYO,EGBEDA,OLODE/ALAKIA,30-05-10-028,OPEN SPACE INFRONT OF FIRST LINE GAS AIRPORT JUNCTION,OYO EGBEDA OLODE/ALAKIA 30-05-10-028 OPEN SPACE INFRONT OF FIRST LINE GAS AIRPORT JUNCTION,7.391457,3.9713223,70,146,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,51,36,13,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3738/ward/24772/pu/167787/167787-1677575465.pdf
OYO,EGBEDA,OLODE/ALAKIA,30-05-10-030,ELELU JUNCTION OPPOSITE FOYE (NEW ROAD),OYO EGBEDA OLODE/ALAKIA 30-05-10-030 ELELU JUNCTION OPPOSITE FOYE (NEW ROAD),7.3880513,3.9776389,61,132,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,7,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3738/ward/24772/pu/167789/167789-1677584238.pdf
OYO,EGBEDA,OLODE/ALAKIA,30-05-10-036,ALABEDE JUNCTION,OYO EGBEDA OLODE/ALAKIA 30-05-10-036 ALABEDE JUNCTION,7.3795963,3.9674675,24,49,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,9,7,15,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3738/ward/24772/pu/167795/167795-1677583517.pdf
OYO,EGBEDA,OLODE/ALAKIA,30-05-10-037,"OPEN SPACE SHEKE ABA ODK, JUNCTION","OYO EGBEDA OLODE/ALAKIA 30-05-10-037 OPEN SPACE SHEKE ABA ODK, JUNCTION",7.3880513,3.9776389,166,321,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,61,69,14,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663788/result_85884_1677629364_thumb.jpg
OYO,EGBEDA,OLODO II,30-05-06-027,"OPEN SPACE AJEGUNLOLA STREET, IWO ROAD","OYO EGBEDA OLODO II 30-05-06-027 OPEN SPACE AJEGUNLOLA STREET, IWO ROAD",7.4018738,3.9393926,0,8,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663801/result_85754_1677767590_thumb.jpg
OYO,EGBEDA,OLODO II,30-05-06-028,OPEN SPACE BESIDE PPL PETROL STATION ADOGBA,OYO EGBEDA OLODO II 30-05-06-028 OPEN SPACE BESIDE PPL PETROL STATION ADOGBA,7.4115185,3.9565682,97,411,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,55,16,16,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663802/result_85755_1677767773_thumb.jpg
OYO,EGBEDA,OLODO II,30-05-06-030,"OPEN SPACE AROKO, AGORO","OYO EGBEDA OLODO II 30-05-06-030 OPEN SPACE AROKO, AGORO",7.401739,3.9546877,133,670,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,78,11,22,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663804/result_85757_1677768038_thumb.jpg
